billing_id,customer_id,subscription_id,billing_month,record_type,seats,seat_price,mrr_amount,plan_code,currency,source_system,created_at
4542,CUST-00159,SUB-00159,2023-11,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-11-01
17138,CUST-00160,SUB-00160,2023-11,credit_memo,0,0.0,-220.86,Scale,USD,billing_v1,2024-01-01
4559,CUST-00160,SUB-00160,2023-11,recurring,16,88.0,1408.0,Scale,USD,billing_v1,2023-11-01
4567,CUST-00161,SUB-00161,2023-11,recurring,6,39.0,234.0,Starter,USD,billing_v1,2023-11-01
4603,CUST-00162,SUB-00162,2023-11,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-11-01
4639,CUST-00163,SUB-00163,2023-11,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-11-01
4656,CUST-00164,SUB-00164,2023-11,recurring,9,39.0,351.0,Starter,USD,billing_v1,2023-11-01
4692,CUST-00165,SUB-00165,2023-11,recurring,10,39.0,390.0,Starter,USD,billing_v1,2023-11-01
4728,CUST-00166,SUB-00166,2023-11,recurring,6,39.0,234.0,Starter,USD,billing_v1,2023-11-01
4734,CUST-00167,SUB-00167,2023-11,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-11-01
4751,CUST-00168,SUB-00168,2023-11,recurring,9,39.0,351.0,Starter,USD,billing_v1,2023-11-01
4778,CUST-00169,SUB-00169,2023-11,recurring,17,121.0,2057.0,Enterprise,USD,billing_v1,2023-11-01
4814,CUST-00170,SUB-00170,2023-11,recurring,4,39.0,156.0,Starter,USD,billing_v1,2023-11-01
4833,CUST-00171,SUB-00171,2023-11,recurring,9,39.0,351.0,Starter,USD,billing_v1,2023-11-01
4869,CUST-00172,SUB-00172,2023-11,recurring,6,39.0,234.0,Starter,USD,billing_v1,2023-11-01
4884,CUST-00173,SUB-00173,2023-11,recurring,4,39.0,156.0,Starter,USD,billing_v1,2023-11-01
4920,CUST-00174,SUB-00174,2023-11,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-11-01
4955,CUST-00175,SUB-00175,2023-11,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-11-01
4991,CUST-00176,SUB-00176,2023-11,recurring,5,39.0,195.0,Starter,USD,billing_v1,2023-11-01
5027,CUST-00177,SUB-00177,2023-11,recurring,9,39.0,351.0,Starter,USD,billing_v1,2023-11-01
5034,CUST-00178,SUB-00178,2023-11,recurring,6,39.0,234.0,Starter,USD,billing_v1,2023-11-01
5070,CUST-00179,SUB-00179,2023-11,recurring,5,39.0,195.0,Starter,USD,billing_v1,2023-11-01
5091,CUST-00180,SUB-00180,2023-11,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-11-01
5127,CUST-00181,SUB-00181,2023-11,recurring,4,39.0,156.0,Starter,USD,billing_v1,2023-11-01
5140,CUST-00182,SUB-00182,2023-11,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-11-01
5176,CUST-00183,SUB-00183,2023-11,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-11-01
5212,CUST-00184,SUB-00184,2023-11,recurring,28,88.0,2464.0,Scale,USD,billing_v1,2023-11-01
5248,CUST-00185,SUB-00185,2023-11,recurring,6,39.0,234.0,Starter,USD,billing_v1,2023-11-01
5284,CUST-00186,SUB-00186,2023-11,recurring,15,88.0,1320.0,Scale,USD,billing_v1,2023-11-01
5320,CUST-00187,SUB-00187,2023-11,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-11-01
5343,CUST-00189,SUB-00189,2023-11,recurring,6,39.0,234.0,Starter,USD,billing_v1,2023-11-01
5379,CUST-00190,SUB-00190,2023-11,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-11-01
5415,CUST-00191,SUB-00191,2023-11,recurring,13,88.0,1144.0,Scale,USD,billing_v1,2023-11-01
5451,CUST-00192,SUB-00192,2023-11,recurring,4,39.0,156.0,Starter,USD,billing_v1,2023-11-01
5487,CUST-00193,SUB-00193,2023-11,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-11-01
5523,CUST-00194,SUB-00194,2023-11,recurring,19,88.0,1672.0,Scale,USD,billing_v1,2023-11-01
5556,CUST-00195,SUB-00195,2023-11,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-11-01
5594,CUST-00197,SUB-00197,2023-11,recurring,22,88.0,1936.0,Scale,USD,billing_v1,2023-11-01
5630,CUST-00198,SUB-00198,2023-11,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-11-01
5641,CUST-00199,SUB-00199,2023-11,recurring,10,88.0,880.0,Scale,USD,billing_v1,2023-11-01
5671,CUST-00200,SUB-00200,2023-11,recurring,18,88.0,1584.0,Scale,USD,billing_v1,2023-11-01
5697,CUST-00201,SUB-00201,2023-11,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-11-01
5733,CUST-00202,SUB-00202,2023-11,recurring,9,39.0,351.0,Starter,USD,billing_v1,2023-11-01
17155,CUST-00203,SUB-00203,2023-11,credit_memo,0,0.0,-204.74,Growth,USD,billing_v1,2024-01-01
5753,CUST-00203,SUB-00203,2023-11,recurring,10,62.0,620.0,Growth,USD,billing_v1,2023-11-01
5789,CUST-00204,SUB-00204,2023-11,recurring,6,39.0,234.0,Starter,USD,billing_v1,2023-11-01
5825,CUST-00205,SUB-00205,2023-11,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-11-01
5830,CUST-00206,SUB-00206,2023-11,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-11-01
5845,CUST-00207,SUB-00207,2023-11,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-11-01
5881,CUST-00208,SUB-00208,2023-11,recurring,18,88.0,1584.0,Scale,USD,billing_v1,2023-11-01
5917,CUST-00209,SUB-00209,2023-11,recurring,5,39.0,195.0,Starter,USD,billing_v1,2023-11-01
5953,CUST-00210,SUB-00210,2023-11,recurring,11,88.0,968.0,Scale,USD,billing_v1,2023-11-01
5989,CUST-00211,SUB-00211,2023-11,recurring,5,39.0,195.0,Starter,USD,billing_v1,2023-11-01
6025,CUST-00212,SUB-00212,2023-11,recurring,4,39.0,156.0,Starter,USD,billing_v1,2023-11-01
6061,CUST-00213,SUB-00213,2023-11,recurring,21,121.0,2541.0,Enterprise,USD,billing_v1,2023-11-01
6097,CUST-00214,SUB-00214,2023-11,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-11-01
6133,CUST-00215,SUB-00215,2023-11,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-11-01
6169,CUST-00216,SUB-00216,2023-11,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-11-01
6178,CUST-00217,SUB-00217,2023-11,recurring,13,88.0,1144.0,Scale,USD,billing_v1,2023-11-01
6214,CUST-00218,SUB-00218,2023-11,recurring,8,62.0,496.0,Growth,USD,billing_v1,2023-11-01
6217,CUST-00219,SUB-00219,2023-11,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-11-01
6253,CUST-00220,SUB-00220,2023-11,recurring,5,39.0,195.0,Starter,USD,billing_v1,2023-11-01
6256,CUST-00221,SUB-00221,2023-11,recurring,14,88.0,1232.0,Scale,USD,billing_v1,2023-11-01
6269,CUST-00222,SUB-00222,2023-11,recurring,6,39.0,234.0,Starter,USD,billing_v1,2023-11-01
6305,CUST-00223,SUB-00223,2023-11,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-11-01
6341,CUST-00224,SUB-00224,2023-11,recurring,14,88.0,1232.0,Scale,USD,billing_v1,2023-11-01
6377,CUST-00225,SUB-00225,2023-11,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-11-01
6387,CUST-00226,SUB-00226,2023-11,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-11-01
6415,CUST-00227,SUB-00227,2023-11,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-11-01
17169,CUST-00229,SUB-00229,2023-11,credit_memo,0,0.0,-70.19,Growth,USD,billing_v1,2024-01-01
6452,CUST-00229,SUB-00229,2023-11,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-11-01
6464,CUST-00230,SUB-00230,2023-11,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-11-01
6500,CUST-00231,SUB-00231,2023-11,recurring,5,39.0,195.0,Starter,USD,billing_v1,2023-11-01
6537,CUST-00233,SUB-00233,2023-11,recurring,19,88.0,1672.0,Scale,USD,billing_v1,2023-11-01
6546,CUST-00234,SUB-00234,2023-11,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-11-01
6578,CUST-00235,SUB-00235,2023-11,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-11-01
6612,CUST-00236,SUB-00236,2023-11,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-11-01
6625,CUST-00237,SUB-00237,2023-11,recurring,12,88.0,1056.0,Scale,USD,billing_v1,2023-11-01
6661,CUST-00238,SUB-00238,2023-11,recurring,9,39.0,351.0,Starter,USD,billing_v1,2023-11-01
6697,CUST-00239,SUB-00239,2023-11,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-11-01
6700,CUST-00240,SUB-00240,2023-11,recurring,10,88.0,880.0,Scale,USD,billing_v1,2023-11-01
6736,CUST-00241,SUB-00241,2023-11,recurring,10,62.0,620.0,Growth,USD,billing_v1,2023-11-01
6757,CUST-00242,SUB-00242,2023-11,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-11-01
6769,CUST-00243,SUB-00243,2023-11,recurring,8,62.0,496.0,Growth,USD,billing_v1,2023-11-01
6788,CUST-00244,SUB-00244,2023-11,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-11-01
6824,CUST-00245,SUB-00245,2023-11,recurring,6,39.0,234.0,Starter,USD,billing_v1,2023-11-01
6860,CUST-00246,SUB-00246,2023-11,recurring,10,88.0,880.0,Scale,USD,billing_v1,2023-11-01
6896,CUST-00247,SUB-00247,2023-11,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-11-01
6932,CUST-00248,SUB-00248,2023-11,recurring,5,39.0,195.0,Starter,USD,billing_v1,2023-11-01
6945,CUST-00249,SUB-00249,2023-11,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-11-01
6963,CUST-00250,SUB-00250,2023-11,recurring,16,88.0,1408.0,Scale,USD,billing_v1,2023-11-01
6999,CUST-00251,SUB-00251,2023-11,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-11-01
7035,CUST-00252,SUB-00252,2023-11,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-11-01
7066,CUST-00253,SUB-00253,2023-11,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-11-01
7078,CUST-00254,SUB-00254,2023-11,recurring,5,39.0,195.0,Starter,USD,billing_v1,2023-11-01
7114,CUST-00255,SUB-00255,2023-11,recurring,10,88.0,880.0,Scale,USD,billing_v1,2023-11-01
7150,CUST-00256,SUB-00256,2023-11,recurring,8,62.0,496.0,Growth,USD,billing_v1,2023-11-01
7186,CUST-00257,SUB-00257,2023-11,recurring,6,39.0,234.0,Starter,USD,billing_v1,2023-11-01
7194,CUST-00258,SUB-00258,2023-11,recurring,5,39.0,195.0,Starter,USD,billing_v1,2023-11-01
7219,CUST-00259,SUB-00259,2023-11,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-11-01
7255,CUST-00260,SUB-00260,2023-11,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-11-01
7268,CUST-00261,SUB-00261,2023-11,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-11-01
7273,CUST-00262,SUB-00262,2023-11,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-11-01
7309,CUST-00263,SUB-00263,2023-11,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-11-01
7331,CUST-00264,SUB-00264,2023-11,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-11-01
7361,CUST-00265,SUB-00265,2023-11,recurring,13,88.0,1144.0,Scale,USD,billing_v1,2023-11-01
7373,CUST-00266,SUB-00266,2023-11,recurring,15,88.0,1320.0,Scale,USD,billing_v1,2023-11-01
7409,CUST-00267,SUB-00267,2023-11,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-11-01
7445,CUST-00268,SUB-00268,2023-11,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-11-01
7469,CUST-00269,SUB-00269,2023-11,recurring,5,39.0,195.0,Starter,USD,billing_v1,2023-11-01
7482,CUST-00270,SUB-00270,2023-11,recurring,26,121.0,3146.0,Enterprise,USD,billing_v1,2023-11-01
7518,CUST-00271,SUB-00271,2023-11,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-11-01
7550,CUST-00272,SUB-00272,2023-11,recurring,14,88.0,1232.0,Scale,USD,billing_v1,2023-11-01
7586,CUST-00273,SUB-00273,2023-11,recurring,8,62.0,496.0,Growth,USD,billing_v1,2023-11-01
7592,CUST-00274,SUB-00274,2023-11,recurring,10,88.0,880.0,Scale,USD,billing_v1,2023-11-01
7628,CUST-00275,SUB-00275,2023-11,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-11-01
7649,CUST-00276,SUB-00276,2023-11,recurring,13,88.0,1144.0,Scale,USD,billing_v1,2023-11-01
7685,CUST-00277,SUB-00277,2023-11,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-11-01
7721,CUST-00278,SUB-00278,2023-11,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-11-01
7727,CUST-00279,SUB-00279,2023-11,recurring,15,88.0,1320.0,Scale,USD,billing_v1,2023-11-01
7763,CUST-00280,SUB-00280,2023-11,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-11-01
7799,CUST-00281,SUB-00281,2023-11,recurring,12,88.0,1056.0,Scale,USD,billing_v1,2023-11-01
7835,CUST-00282,SUB-00282,2023-11,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-11-01
7871,CUST-00283,SUB-00283,2023-11,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-11-01
7907,CUST-00284,SUB-00284,2023-11,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-11-01
7912,CUST-00285,SUB-00285,2023-11,recurring,4,39.0,156.0,Starter,USD,billing_v1,2023-11-01
7948,CUST-00286,SUB-00286,2023-11,recurring,4,39.0,156.0,Starter,USD,billing_v1,2023-11-01
7984,CUST-00287,SUB-00287,2023-11,recurring,6,39.0,234.0,Starter,USD,billing_v1,2023-11-01
8022,CUST-00289,SUB-00289,2023-11,recurring,10,88.0,880.0,Scale,USD,billing_v1,2023-11-01
8058,CUST-00290,SUB-00290,2023-11,recurring,5,39.0,195.0,Starter,USD,billing_v1,2023-11-01
8067,CUST-00291,SUB-00291,2023-11,recurring,15,88.0,1320.0,Scale,USD,billing_v1,2023-11-01
8103,CUST-00292,SUB-00292,2023-11,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-11-01
8119,CUST-00293,SUB-00293,2023-11,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-11-01
8145,CUST-00294,SUB-00294,2023-11,recurring,11,88.0,968.0,Scale,USD,billing_v1,2023-11-01
8181,CUST-00295,SUB-00295,2023-11,recurring,12,62.0,744.0,Growth,USD,billing_v1,2023-11-01
8217,CUST-00296,SUB-00296,2023-11,recurring,6,39.0,234.0,Starter,USD,billing_v1,2023-11-01
8223,CUST-00297,SUB-00297,2023-11,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-11-01
8259,CUST-00298,SUB-00298,2023-11,recurring,39,121.0,4719.0,Enterprise,USD,billing_v1,2023-11-01
8295,CUST-00299,SUB-00299,2023-11,recurring,12,88.0,1056.0,Scale,USD,billing_v1,2023-11-01
8331,CUST-00300,SUB-00300,2023-11,recurring,19,88.0,1672.0,Scale,USD,billing_v1,2023-11-01
8367,CUST-00301,SUB-00301,2023-11,recurring,11,62.0,682.0,Growth,USD,billing_v1,2023-11-01
8388,CUST-00302,SUB-00302,2023-11,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-11-01
8424,CUST-00303,SUB-00303,2023-11,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-11-01
8455,CUST-00304,SUB-00304,2023-11,recurring,26,121.0,3146.0,Enterprise,USD,billing_v1,2023-11-01
8491,CUST-00305,SUB-00305,2023-11,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-11-01
8527,CUST-00306,SUB-00306,2023-11,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-11-01
8554,CUST-00307,SUB-00307,2023-11,recurring,9,88.0,792.0,Scale,USD,billing_v1,2023-11-01
8559,CUST-00308,SUB-00308,2023-11,recurring,6,39.0,234.0,Starter,USD,billing_v1,2023-11-01
8595,CUST-00309,SUB-00309,2023-11,recurring,10,88.0,880.0,Scale,USD,billing_v1,2023-11-01
8631,CUST-00310,SUB-00310,2023-11,recurring,17,88.0,1496.0,Scale,USD,billing_v1,2023-11-01
8667,CUST-00311,SUB-00311,2023-11,recurring,6,39.0,234.0,Starter,USD,billing_v1,2023-11-01
17192,CUST-00312,SUB-00312,2023-11,credit_memo,0,0.0,-591.06,Scale,USD,billing_v1,2024-01-01
8703,CUST-00312,SUB-00312,2023-11,recurring,12,88.0,1056.0,Scale,USD,billing_v1,2023-11-01
8739,CUST-00313,SUB-00313,2023-11,recurring,5,39.0,195.0,Starter,USD,billing_v1,2023-11-01
8775,CUST-00314,SUB-00314,2023-11,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-11-01
8811,CUST-00315,SUB-00315,2023-11,recurring,10,88.0,880.0,Scale,USD,billing_v1,2023-11-01
8847,CUST-00316,SUB-00316,2023-11,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-11-01
8883,CUST-00317,SUB-00317,2023-11,recurring,10,62.0,620.0,Growth,USD,billing_v1,2023-11-01
8919,CUST-00318,SUB-00318,2023-11,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-11-01
8947,CUST-00319,SUB-00319,2023-11,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-11-01
8977,CUST-00320,SUB-00320,2023-11,recurring,5,39.0,195.0,Starter,USD,billing_v1,2023-11-01
9013,CUST-00321,SUB-00321,2023-11,recurring,4,39.0,156.0,Starter,USD,billing_v1,2023-11-01
9049,CUST-00322,SUB-00322,2023-11,recurring,8,62.0,496.0,Growth,USD,billing_v1,2023-11-01
9055,CUST-00323,SUB-00323,2023-11,recurring,9,62.0,558.0,Growth,USD,billing_v1,2023-11-01
9089,CUST-00324,SUB-00324,2023-11,recurring,4,39.0,156.0,Starter,USD,billing_v1,2023-11-01
9108,CUST-00325,SUB-00325,2023-11,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-11-01
9120,CUST-00326,SUB-00326,2023-11,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-11-01
9132,CUST-00327,SUB-00327,2023-11,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-11-01
9168,CUST-00328,SUB-00328,2023-11,recurring,6,39.0,234.0,Starter,USD,billing_v1,2023-11-01
9204,CUST-00329,SUB-00329,2023-11,recurring,9,39.0,351.0,Starter,USD,billing_v1,2023-11-01
9231,CUST-00330,SUB-00330,2023-11,recurring,8,62.0,496.0,Growth,USD,billing_v1,2023-11-01
17205,CUST-00331,SUB-00331,2023-11,credit_memo,0,0.0,-66.43,Starter,USD,billing_v1,2024-01-01
9255,CUST-00331,SUB-00331,2023-11,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-11-01
9286,CUST-00332,SUB-00332,2023-11,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-11-01
9313,CUST-00333,SUB-00333,2023-11,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-11-01
9330,CUST-00334,SUB-00334,2023-11,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-11-01
9366,CUST-00335,SUB-00335,2023-11,recurring,28,121.0,3388.0,Enterprise,USD,billing_v1,2023-11-01
9373,CUST-00336,SUB-00336,2023-11,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-11-01
9390,CUST-00337,SUB-00337,2023-11,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-11-01
9426,CUST-00338,SUB-00338,2023-11,recurring,9,62.0,558.0,Growth,USD,billing_v1,2023-11-01
9462,CUST-00339,SUB-00339,2023-11,recurring,33,88.0,2904.0,Scale,USD,billing_v1,2023-11-01
9498,CUST-00340,SUB-00340,2023-11,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-11-01
9504,CUST-00341,SUB-00341,2023-11,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-11-01
9529,CUST-00342,SUB-00342,2023-11,recurring,14,88.0,1232.0,Scale,USD,billing_v1,2023-11-01
9549,CUST-00343,SUB-00343,2023-11,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-11-01
9569,CUST-00344,SUB-00344,2023-11,recurring,6,39.0,234.0,Starter,USD,billing_v1,2023-11-01
9590,CUST-00345,SUB-00345,2023-11,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-11-01
9626,CUST-00346,SUB-00346,2023-11,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-11-01
9662,CUST-00347,SUB-00347,2023-11,recurring,10,88.0,880.0,Scale,USD,billing_v1,2023-11-01
9698,CUST-00348,SUB-00348,2023-11,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-11-01
9734,CUST-00349,SUB-00349,2023-11,recurring,10,88.0,880.0,Scale,USD,billing_v1,2023-11-01
9749,CUST-00351,SUB-00351,2023-11,recurring,5,39.0,195.0,Starter,USD,billing_v1,2023-11-01
9785,CUST-00352,SUB-00352,2023-11,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-11-01
9816,CUST-00353,SUB-00353,2023-11,recurring,9,62.0,558.0,Growth,USD,billing_v1,2023-11-01
9824,CUST-00354,SUB-00354,2023-11,recurring,15,88.0,1320.0,Scale,USD,billing_v1,2023-11-01
9860,CUST-00355,SUB-00355,2023-11,recurring,18,88.0,1584.0,Scale,USD,billing_v1,2023-11-01
9896,CUST-00356,SUB-00356,2023-11,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-11-01
9922,CUST-00357,SUB-00357,2023-11,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-11-01
9958,CUST-00358,SUB-00358,2023-11,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-11-01
9994,CUST-00359,SUB-00359,2023-11,recurring,10,88.0,880.0,Scale,USD,billing_v1,2023-11-01
10031,CUST-00361,SUB-00361,2023-11,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-11-01
10040,CUST-00362,SUB-00362,2023-11,recurring,9,39.0,351.0,Starter,USD,billing_v1,2023-11-01
10076,CUST-00363,SUB-00363,2023-11,recurring,21,88.0,1848.0,Scale,USD,billing_v1,2023-11-01
10112,CUST-00364,SUB-00364,2023-11,recurring,13,88.0,1144.0,Scale,USD,billing_v1,2023-11-01
10148,CUST-00365,SUB-00365,2023-11,recurring,9,39.0,351.0,Starter,USD,billing_v1,2023-11-01
10184,CUST-00366,SUB-00366,2023-11,recurring,10,62.0,620.0,Growth,USD,billing_v1,2023-11-01
10191,CUST-00367,SUB-00367,2023-11,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-11-01
10214,CUST-00368,SUB-00368,2023-11,recurring,12,88.0,1056.0,Scale,USD,billing_v1,2023-11-01
10250,CUST-00369,SUB-00369,2023-11,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-11-01
10277,CUST-00370,SUB-00370,2023-11,recurring,30,88.0,2640.0,Scale,USD,billing_v1,2023-11-01
10313,CUST-00371,SUB-00371,2023-11,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-11-01
10349,CUST-00372,SUB-00372,2023-11,recurring,6,39.0,234.0,Starter,USD,billing_v1,2023-11-01
10376,CUST-00373,SUB-00373,2023-11,recurring,12,88.0,1056.0,Scale,USD,billing_v1,2023-11-01
10412,CUST-00374,SUB-00374,2023-11,recurring,16,88.0,1408.0,Scale,USD,billing_v1,2023-11-01
10448,CUST-00375,SUB-00375,2023-11,recurring,30,121.0,3630.0,Enterprise,USD,billing_v1,2023-11-01
10484,CUST-00376,SUB-00376,2023-11,recurring,9,62.0,558.0,Growth,USD,billing_v1,2023-11-01
10513,CUST-00377,SUB-00377,2023-11,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-11-01
10549,CUST-00378,SUB-00378,2023-11,recurring,6,39.0,234.0,Starter,USD,billing_v1,2023-11-01
10583,CUST-00379,SUB-00379,2023-11,recurring,8,88.0,704.0,Scale,USD,billing_v1,2023-11-01
10620,CUST-00381,SUB-00381,2023-11,recurring,9,39.0,351.0,Starter,USD,billing_v1,2023-11-01
10638,CUST-00382,SUB-00382,2023-11,recurring,19,88.0,1672.0,Scale,USD,billing_v1,2023-11-01
10674,CUST-00383,SUB-00383,2023-11,recurring,6,39.0,234.0,Starter,USD,billing_v1,2023-11-01
10689,CUST-00384,SUB-00384,2023-11,recurring,9,39.0,351.0,Starter,USD,billing_v1,2023-11-01
10703,CUST-00385,SUB-00385,2023-11,recurring,10,88.0,880.0,Scale,USD,billing_v1,2023-11-01
10739,CUST-00386,SUB-00386,2023-11,recurring,9,39.0,351.0,Starter,USD,billing_v1,2023-11-01
10766,CUST-00387,SUB-00387,2023-11,recurring,5,39.0,195.0,Starter,USD,billing_v1,2023-11-01
10775,CUST-00388,SUB-00388,2023-11,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-11-01
10811,CUST-00389,SUB-00389,2023-11,recurring,14,88.0,1232.0,Scale,USD,billing_v1,2023-11-01
10847,CUST-00390,SUB-00390,2023-11,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-11-01
10870,CUST-00391,SUB-00391,2023-11,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-11-01
10905,CUST-00392,SUB-00392,2023-11,recurring,52,121.0,6292.0,Enterprise,USD,billing_v1,2023-11-01
10941,CUST-00393,SUB-00393,2023-11,recurring,10,62.0,620.0,Growth,USD,billing_v1,2023-11-01
10977,CUST-00394,SUB-00394,2023-11,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-11-01
10991,CUST-00395,SUB-00395,2023-11,recurring,6,39.0,234.0,Starter,USD,billing_v1,2023-11-01
11027,CUST-00396,SUB-00396,2023-11,recurring,31,88.0,2728.0,Scale,USD,billing_v1,2023-11-01
11063,CUST-00397,SUB-00397,2023-11,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-11-01
11073,CUST-00398,SUB-00398,2023-11,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-11-01
11109,CUST-00399,SUB-00399,2023-11,recurring,8,62.0,496.0,Growth,USD,billing_v1,2023-11-01
11126,CUST-00400,SUB-00400,2023-11,recurring,10,62.0,620.0,Growth,USD,billing_v1,2023-11-01
11140,CUST-00401,SUB-00401,2023-11,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-11-01
11176,CUST-00402,SUB-00402,2023-11,recurring,9,39.0,351.0,Starter,USD,billing_v1,2023-11-01
11212,CUST-00403,SUB-00403,2023-11,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-11-01
11235,CUST-00404,SUB-00404,2023-11,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-11-01
11271,CUST-00405,SUB-00405,2023-11,recurring,15,88.0,1320.0,Scale,USD,billing_v1,2023-11-01
11307,CUST-00406,SUB-00406,2023-11,recurring,5,39.0,195.0,Starter,USD,billing_v1,2023-11-01
11333,CUST-00407,SUB-00407,2023-11,recurring,9,39.0,351.0,Starter,USD,billing_v1,2023-11-01
