CustomerKey,CustomerId,CompanyName,Segment,Channel,ChannelLabel,ChannelGroup,Plan,Country,Industry,SignupMonth,CohortMonth,AcquisitionWindow,IsPreWindow,SegmentImputed,ChannelUnattributed,PlanImputed,IsChurned,ChurnMonth,EntryAcv
758,CUST-00758,Ridge Hardware Partners,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,US,Chemicals,2026-04,2026-04,In-window,0,0,0,0,0,,20064.0
759,CUST-00759,Iron Beverage Holdings,MidMarket,partner,Partner / Reseller,Partner,Scale,NL,3PL,2026-04,2026-04,In-window,0,0,0,0,0,,34848.0
760,CUST-00760,Summit Paper Group,MidMarket,paid_search,Paid Search,Paid,Scale,NL,Apparel,2026-05,2026-05,In-window,0,0,0,1,0,,23232.0
761,CUST-00761,Foundry Materials Group,SMB,paid_search,Paid Search,Paid,Growth,US,Retail,2026-05,2026-05,In-window,0,0,0,0,0,,8928.0
762,CUST-00762,Harbor Industrial Group,MidMarket,paid_search,Paid Search,Paid,Scale,US,Automotive Parts,2026-05,2026-05,In-window,0,0,0,0,0,,25344.0
763,CUST-00763,Beacon Supply Ltd,SMB,paid_search,Paid Search,Paid,Growth,US,Retail,2026-05,2026-05,In-window,0,0,0,0,0,,5208.0
764,CUST-00764,Summit Supply Group,SMB,paid_search,Paid Search,Paid,Growth,AU,Food & Beverage,2026-05,2026-05,In-window,0,0,0,0,0,,7440.0
765,CUST-00765,Granite Supply Ltd,SMB,paid_social,Paid Social,Paid,Growth,CA,Medical Devices,2026-05,2026-05,In-window,0,0,0,0,0,,6696.0
766,CUST-00766,Falcon Freight LLC,SMB,paid_social,Paid Social,Paid,Growth,GB,Medical Devices,2026-05,2026-05,In-window,0,0,0,0,0,,7440.0
767,CUST-00767,Prairie Paper Co,SMB,paid_social,Paid Social,Paid,Growth,GB,3PL,2026-05,2026-05,In-window,0,0,0,0,0,,5208.0
768,CUST-00768,Meridian Supply Ltd,SMB,paid_social,Paid Social,Paid,Starter,US,Automotive Parts,2026-05,2026-05,In-window,0,0,0,0,1,2026-08,3744.0
769,CUST-00769,Beacon Beverage Group,MidMarket,inbound_content,Inbound / Content,Inbound,Scale,CA,3PL,2026-05,2026-05,In-window,0,0,0,0,0,,31680.0
770,CUST-00770,Meridian Hardware LLC,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,GB,Retail,2026-05,2026-05,In-window,0,0,0,0,0,,20064.0
771,CUST-00771,Copper Components LLC,Enterprise,outbound_sdr,Outbound SDR,Outbound,Enterprise,SE,Apparel,2026-05,2026-05,In-window,0,0,0,0,0,,132132.0
772,CUST-00772,Lakeshore Components Ltd,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,US,3PL,2026-05,2026-05,In-window,0,0,0,0,0,,17952.0
773,CUST-00773,Iron Foods Works,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,US,Medical Devices,2026-05,2026-05,In-window,0,0,0,0,0,,25344.0
774,CUST-00774,Vantage Apparel Ltd,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,SE,Retail,2026-05,2026-05,In-window,0,0,0,0,0,,30624.0
775,CUST-00775,Harbor Logistics Holdings,MidMarket,events,Events / Field,Inbound,Scale,US,Medical Devices,2026-05,2026-05,In-window,0,0,0,0,0,,17952.0
776,CUST-00776,Cedar Industrial Group,SMB,unattributed,Unattributed,Unknown,Starter,US,Automotive Parts,2026-06,2026-06,In-window,0,0,1,0,0,,3744.0
777,CUST-00777,Northgate Packaging Group,SMB,paid_search,Paid Search,Paid,Growth,AU,Industrial Distribution,2026-06,2026-06,In-window,0,0,0,0,0,,8184.0
778,CUST-00778,Summit Industrial LLC,MidMarket,paid_search,Paid Search,Paid,Scale,US,Automotive Parts,2026-06,2026-06,In-window,0,0,0,0,0,,26400.0
779,CUST-00779,Bluff Freight Inc,SMB,paid_search,Paid Search,Paid,Growth,GB,Industrial Distribution,2026-06,2026-06,In-window,0,0,0,0,0,,10416.0
780,CUST-00780,Bright Components Works,SMB,paid_search,Paid Search,Paid,Growth,DE,Industrial Distribution,2026-06,2026-06,In-window,0,0,0,0,0,,7440.0
781,CUST-00781,Ridge Materials Ltd,SMB,paid_search,Paid Search,Paid,Growth,US,Food & Beverage,2026-06,2026-06,In-window,0,0,0,0,0,,6696.0
782,CUST-00782,Granite Hardware Group,SMB,paid_social,Paid Social,Paid,Growth,CA,Apparel,2026-06,2026-06,In-window,0,0,0,0,0,,5208.0
783,CUST-00783,Cedar Chemicals Works,SMB,paid_social,Paid Social,Paid,Starter,US,Medical Devices,2026-06,2026-06,In-window,0,0,0,0,0,,3744.0
784,CUST-00784,Prairie Logistics Inc,SMB,paid_social,Paid Social,Paid,Starter,DE,Apparel,2026-06,2026-06,In-window,0,0,0,0,0,,2808.0
785,CUST-00785,Prairie Industrial Partners,SMB,paid_social,Paid Social,Paid,Growth,AU,Retail,2026-06,2026-06,In-window,0,0,0,0,1,2026-07,5952.0
786,CUST-00786,Dune Freight Group,Enterprise,inbound_content,Inbound / Content,Inbound,Enterprise,SE,Retail,2026-06,2026-06,In-window,0,0,0,0,0,,88572.0
787,CUST-00787,Quarry Foods Inc,SMB,inbound_content,Inbound / Content,Inbound,Growth,CA,3PL,2026-06,2026-06,In-window,0,0,0,0,0,,7440.0
788,CUST-00788,Northgate Apparel Holdings,MidMarket,inbound_content,Inbound / Content,Inbound,Scale,DE,3PL,2026-06,2026-06,In-window,0,0,0,0,0,,30624.0
789,CUST-00789,Summit Supply Group,MidMarket,unattributed,Unattributed,Unknown,Scale,NL,Retail,2026-06,2026-06,In-window,0,0,1,0,0,,17952.0
790,CUST-00790,Harbor Materials Co,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,CA,Industrial Distribution,2026-06,2026-06,In-window,0,0,0,0,0,,15840.0
791,CUST-00791,Ember Wholesale Co,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,DE,Food & Beverage,2026-06,2026-06,In-window,0,0,0,0,0,,32736.0
792,CUST-00792,Orchard Apparel Inc,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,SE,Apparel,2026-06,2026-06,In-window,0,0,0,0,0,,34848.0
793,CUST-00793,Willow Components LLC,MidMarket,partner,Partner / Reseller,Partner,Scale,SE,Chemicals,2026-06,2026-06,In-window,0,0,0,0,0,,38016.0
794,CUST-00794,Trident Packaging Holdings,MidMarket,unattributed,Unattributed,Unknown,Scale,GB,Industrial Distribution,2026-06,2026-06,In-window,0,0,1,0,0,,23232.0
795,CUST-00795,Harbor Wholesale Works,MidMarket,partner,Partner / Reseller,Partner,Scale,NL,Medical Devices,2026-06,2026-06,In-window,0,0,0,0,0,,13728.0
796,CUST-00796,Vantage Supply Works,MidMarket,partner,Partner / Reseller,Partner,Scale,US,Industrial Distribution,2026-06,2026-06,In-window,0,0,0,0,0,,23232.0
797,CUST-00797,Falcon Apparel Ltd,MidMarket,partner,Partner / Reseller,Partner,Scale,US,Food & Beverage,2026-06,2026-06,In-window,0,0,0,0,0,,69696.0
798,CUST-00798,Meridian Wholesale Partners,SMB,paid_search,Paid Search,Paid,Growth,DE,Retail,2026-07,2026-07,In-window,0,0,0,0,0,,9672.0
799,CUST-00799,Ember Materials Partners,SMB,paid_search,Paid Search,Paid,Growth,DE,3PL,2026-07,2026-07,In-window,0,0,0,0,0,,8928.0
800,CUST-00800,Pioneer Freight Partners,SMB,paid_search,Paid Search,Paid,Growth,US,Chemicals,2026-07,2026-07,In-window,0,0,0,0,0,,8184.0
801,CUST-00801,Trident Distribution LLC,MidMarket,paid_search,Paid Search,Paid,Scale,AU,Automotive Parts,2026-07,2026-07,In-window,0,0,0,0,0,,27456.0
802,CUST-00802,Anchor Freight Works,SMB,paid_social,Paid Social,Paid,Growth,US,Chemicals,2026-07,2026-07,In-window,0,0,0,0,0,,4464.0
803,CUST-00803,Halcyon Apparel Group,SMB,paid_social,Paid Social,Paid,Growth,GB,Food & Beverage,2026-07,2026-07,In-window,0,0,0,0,0,,6696.0
804,CUST-00804,Granite Logistics Holdings,SMB,paid_social,Paid Social,Paid,Growth,CA,3PL,2026-07,2026-07,In-window,0,0,0,0,1,2026-08,6696.0
805,CUST-00805,Ember Components Holdings,SMB,outbound_sdr,Outbound SDR,Outbound,Growth,US,Apparel,2026-07,2026-07,In-window,0,0,0,0,1,2026-08,6696.0
806,CUST-00806,Bluff Industrial Co,Enterprise,outbound_sdr,Outbound SDR,Outbound,Enterprise,US,Food & Beverage,2026-07,2026-07,In-window,0,0,0,0,0,,82764.0
807,CUST-00807,Willow Distribution Ltd,MidMarket,partner,Partner / Reseller,Partner,Scale,CA,Medical Devices,2026-07,2026-07,In-window,0,0,0,0,0,,42240.0
808,CUST-00808,Harbor Beverage Group,SMB,partner,Partner / Reseller,Partner,Growth,DE,Industrial Distribution,2026-07,2026-07,In-window,0,0,0,0,0,,8184.0
809,CUST-00809,Bluff Automotive LLC,MidMarket,paid_search,Paid Search,Paid,Scale,DE,Apparel,2026-08,2026-08,In-window,0,0,0,0,0,,15840.0
810,CUST-00810,Summit Components Group,SMB,paid_search,Paid Search,Paid,Growth,CA,Chemicals,2026-08,2026-08,In-window,0,0,0,0,0,,7440.0
811,CUST-00811,Ember Medical Supply Works,SMB,paid_search,Paid Search,Paid,Growth,US,Chemicals,2026-08,2026-08,In-window,0,0,0,0,0,,10416.0
812,CUST-00812,Quarry Automotive Group,SMB,paid_search,Paid Search,Paid,Growth,US,Apparel,2026-08,2026-08,In-window,0,0,0,0,0,,5208.0
813,CUST-00813,Harbor Medical Supply Group,MidMarket,paid_search,Paid Search,Paid,Scale,NL,Food & Beverage,2026-08,2026-08,In-window,0,0,0,0,0,,55968.0
814,CUST-00814,Bluff Hardware Inc,MidMarket,paid_search,Paid Search,Paid,Scale,DE,Apparel,2026-08,2026-08,In-window,0,0,0,0,0,,24288.0
815,CUST-00815,Trident Apparel LLC,SMB,paid_search,Paid Search,Paid,Growth,SE,Apparel,2026-08,2026-08,In-window,0,0,0,0,0,,7440.0
816,CUST-00816,Ridge Industrial LLC,MidMarket,paid_search,Paid Search,Paid,Scale,GB,Retail,2026-08,2026-08,In-window,0,0,0,0,0,,30624.0
817,CUST-00817,Anchor Logistics Works,SMB,paid_search,Paid Search,Paid,Growth,SE,Automotive Parts,2026-08,2026-08,In-window,0,0,0,0,0,,11904.0
818,CUST-00818,Iron Materials Works,SMB,paid_social,Paid Social,Paid,Starter,US,Food & Beverage,2026-08,2026-08,In-window,0,0,0,0,0,,3276.0
819,CUST-00819,Vantage Wholesale Holdings,SMB,paid_social,Paid Social,Paid,Starter,DE,Automotive Parts,2026-08,2026-08,In-window,0,0,0,0,0,,3276.0
820,CUST-00820,Vantage Packaging Works,SMB,inbound_content,Inbound / Content,Inbound,Growth,US,Retail,2026-08,2026-08,In-window,0,0,0,0,0,,8184.0
821,CUST-00821,Trident Materials Group,SMB,inbound_content,Inbound / Content,Inbound,Growth,AU,Chemicals,2026-08,2026-08,In-window,0,0,0,0,0,,9672.0
822,CUST-00822,Anchor Medical Supply Holdings,MidMarket,inbound_content,Inbound / Content,Inbound,Scale,US,Industrial Distribution,2026-08,2026-08,In-window,0,0,0,0,0,,15840.0
823,CUST-00823,Granite Distribution Holdings,MidMarket,inbound_content,Inbound / Content,Inbound,Scale,AU,Automotive Parts,2026-08,2026-08,In-window,0,0,0,0,0,,16896.0
824,CUST-00824,Quarry Fulfilment Ltd,Enterprise,inbound_content,Inbound / Content,Inbound,Enterprise,US,Automotive Parts,2026-08,2026-08,In-window,0,0,0,0,0,,69696.0
825,CUST-00825,Meridian Fulfilment Co,SMB,outbound_sdr,Outbound SDR,Outbound,Growth,CA,Food & Beverage,2026-08,2026-08,In-window,0,0,0,0,0,,11904.0
826,CUST-00826,Kestrel Beverage Group,MidMarket,partner,Partner / Reseller,Partner,Scale,US,Industrial Distribution,2026-08,2026-08,In-window,0,0,0,0,0,,20064.0
